Frame Number,X_Left Elbow,X_Left Foot,X_Left Hip,X_Left Knee,X_Left Shoulder,X_Left Wrist,X_Nose,X_Right Elbow,X_Right Foot,X_Right Hip,X_Right Knee,X_Right Shoulder,X_Right Wrist,Y_Left Elbow,Y_Left Foot,Y_Left Hip,Y_Left Knee,Y_Left Shoulder,Y_Left Wrist,Y_Nose,Y_Right Elbow,Y_Right Foot,Y_Right Hip,Y_Right Knee,Y_Right Shoulder,Y_Right Wrist,Annotation
55,0.5248385667800903,0.4840543866157532,0.5286728143692017,0.5067260265350342,0.5173588395118713,0.5238282680511475,0.5111991763114929,0.5304456353187561,0.5600302815437317,0.5370393991470337,0.5424108505249023,0.5303255915641785,0.5269966721534729,0.5069903135299683,0.6573494076728821,0.5525093674659729,0.6001330614089966,0.4488393664360046,0.55569988489151,0.4149253070354461,0.5028710961341858,0.679189920425415,0.5490487813949585,0.6160025000572205,0.4501703977584839,0.5442588329315186,No Fall
60,0.4950127601623535,0.4925060272216797,0.5032759308815002,0.4913938641548157,0.4903289973735809,0.4949801862239837,0.4838484823703766,0.5097540020942688,0.5423796772956848,0.5091773867607117,0.5145025253295898,0.5069122910499573,0.5014203190803528,0.5037704110145569,0.6626161932945251,0.5463184118270874,0.6031790375709534,0.4490457773208618,0.5527861714363098,0.4153529405593872,0.4945123791694641,0.6546253561973572,0.5437618494033813,0.6059228777885437,0.4455222487449646,0.53406822681427,No Fall
65,0.4615929424762726,0.4777913391590118,0.4758277237415313,0.4704477488994598,0.4632842242717743,0.4552463591098785,0.4629139304161072,0.486968070268631,0.4835720062255859,0.4891915619373321,0.4759868085384369,0.4867830872535705,0.4761959612369537,0.4901128709316253,0.6584888696670532,0.5355309844017029,0.5926794409751892,0.4392212927341461,0.5348637104034424,0.4136557877063751,0.4844923317432403,0.6378564834594727,0.5317172408103943,0.5828972458839417,0.4372130632400512,0.5123072266578674,No Fall
70,0.4293330907821655,0.4774175584316253,0.456135630607605,0.4600003361701965,0.4384153187274933,0.41431725025177,0.442716896533966,0.4721451103687286,0.4344557523727417,0.4651233851909637,0.4438716769218445,0.4657038152217865,0.482734352350235,0.4912185668945312,0.664170503616333,0.5374881029129028,0.60301673412323,0.4412071108818054,0.5253860354423523,0.4152872860431671,0.4894857406616211,0.6330569982528687,0.5329704880714417,0.5806482434272766,0.4425634145736694,0.5252931714057922,No Fall
75,0.406787097454071,0.4629223644733429,0.432314783334732,0.4382939636707306,0.4163171947002411,0.3900418877601623,0.4230671525001526,0.4537245035171509,0.4152596294879913,0.4410261213779449,0.4217034578323364,0.4445825517177582,0.4608340561389923,0.4834915101528168,0.6460738778114319,0.5353571772575378,0.5994791984558105,0.4402855634689331,0.5164735317230225,0.4168586134910583,0.4855461418628692,0.6480838060379028,0.5304586291313171,0.5848783850669861,0.4456211924552917,0.5238878130912781,No Fall
80,0.3942236304283142,0.416003406047821,0.4107219278812408,0.3986324071884155,0.3983763456344604,0.38397216796875,0.4002971649169922,0.423324316740036,0.4159973859786987,0.4238702654838562,0.4128603637218475,0.4219091534614563,0.4189577996730804,0.4748392701148987,0.6282811760902405,0.5207415819168091,0.5789234042167664,0.4278420209884643,0.5167116522789001,0.4067977368831634,0.475844144821167,0.6291576027870178,0.5184584856033325,0.5764299035072327,0.4319131374359131,0.511753261089325,No Fall
85,0.3826780021190643,0.3638628125190735,0.3896147012710571,0.3746960461139679,0.3795421719551086,0.3800094425678253,0.3793590366840362,0.3997392952442169,0.4129843115806579,0.4024614095687866,0.4038788378238678,0.3988932967185974,0.3971304893493652,0.4792951345443725,0.6213092803955078,0.5216563940048218,0.5747830271720886,0.4324434697628021,0.522553563117981,0.4083650410175323,0.4757477343082428,0.6373879909515381,0.5197563171386719,0.5803067088127136,0.4326730072498321,0.5118609666824341,No Fall
90,0.3624553084373474,0.3463686406612396,0.3700551688671112,0.3531258404254913,0.3570777475833893,0.3633904159069061,0.3558387756347656,0.3803840577602386,0.4076896607875824,0.3775451481342315,0.3885668814182281,0.3732752799987793,0.3796988129615783,0.4823125898838043,0.6144559383392334,0.5227975845336914,0.5653219819068909,0.4351022243499756,0.5275325775146484,0.4112067222595215,0.476753681898117,0.6222419142723083,0.5202236771583557,0.5755758285522461,0.4356767535209656,0.5124207139015198,No Fall
95,0.337702602148056,0.3455142974853515,0.3474682569503784,0.3413357436656952,0.3354019224643707,0.3342867493629455,0.335865169763565,0.3588796257972717,0.3774502575397491,0.3602282702922821,0.3565748631954193,0.356877326965332,0.3574045598506927,0.4738506376743316,0.616085410118103,0.5106042623519897,0.5633013844490051,0.4270204305648803,0.5183055996894836,0.4042887687683105,0.4731206595897674,0.6056464910507202,0.5090708136558533,0.5636252164840698,0.4278048276901245,0.5111081004142761,No Fall
100,0.3116185963153839,0.3437001407146454,0.3313199579715729,0.332048624753952,0.3147781491279602,0.3019194304943084,0.3204330205917358,0.3518067002296448,0.3306180834770202,0.343770831823349,0.3308981955051422,0.3438097834587097,0.3579692244529724,0.4683781564235687,0.6195127367973328,0.5095425248146057,0.5640833973884583,0.4272654354572296,0.5057858228683472,0.4061984419822693,0.4644057750701904,0.6008472442626953,0.5048470497131348,0.552635133266449,0.4259729087352752,0.5003321766853333,No Fall
105,0.2886533141136169,0.3422769904136657,0.3162800073623657,0.3244689404964447,0.2975878715515136,0.2767945528030395,0.3062820732593536,0.3368002474308014,0.3000008761882782,0.3243421912193298,0.3079165518283844,0.3265492022037506,0.3455139696598053,0.4709644913673401,0.6173592805862427,0.5147646069526672,0.5675288438796997,0.430474042892456,0.5008262991905212,0.4071390330791473,0.4685518443584442,0.5985903143882751,0.5096971392631531,0.5502966046333313,0.4294151961803436,0.5057873129844666,No Fall
110,0.2766976356506347,0.3121131956577301,0.2972537577152252,0.2927302718162536,0.2826553583145141,0.2675231993198395,0.289367139339447,0.3180748522281647,0.3008791506290436,0.3092601597309112,0.2962405383586883,0.3110512197017669,0.3223269283771515,0.4629533886909485,0.5951417088508606,0.5040696859359741,0.5587805509567261,0.4248519837856293,0.5002762675285339,0.4067782759666443,0.4643979370594024,0.5992862582206726,0.5015676617622375,0.550212025642395,0.4294464588165283,0.5023201704025269,No Fall
115,0.2678066492080688,0.2717486023902893,0.2811377346515655,0.2706526815891266,0.2691545784473419,0.2634285986423492,0.2749244272708893,0.2949068248271942,0.29977747797966,0.2939550280570984,0.29440638422966,0.2940890192985534,0.2875267565250397,0.4602953493595123,0.5914112329483032,0.4967826604843139,0.543298602104187,0.419891893863678,0.4971614181995392,0.402439147233963,0.4605790972709656,0.6004698872566223,0.4954131543636322,0.5492902994155884,0.4236846268177032,0.4881590008735657,No Fall
120,0.258159190416336,0.2406316250562667,0.2669895589351654,0.2511895596981048,0.2548461556434631,0.2575926184654236,0.2565917670726776,0.2760940194129944,0.2984361350536346,0.2787060439586639,0.2858252823352813,0.2767977118492126,0.2721233069896698,0.4606393575668335,0.5818347334861755,0.5059576630592346,0.5505661964416504,0.4310703873634338,0.5010412335395813,0.4160740971565246,0.4622130393981933,0.5968760848045349,0.5027453899383545,0.5541005730628967,0.4297363758087158,0.4972468614578247,No Fall
125,0.246048554778099,0.2289671003818512,0.2549566328525543,0.2333631217479705,0.2385506778955459,0.2499985247850418,0.2377470433712005,0.2584697008132934,0.2908526957035064,0.2661493122577667,0.2717486917972564,0.2554442584514618,0.2571882009506225,0.4951898753643036,0.5847333073616028,0.5327526926994324,0.5519880056381226,0.4632498621940613,0.5328438878059387,0.4409571290016174,0.4798820316791534,0.5833672881126404,0.5289540886878967,0.5699097514152527,0.4569732844829559,0.4983408749103546,No Fall
130,0.2351244837045669,0.2686179280281067,0.2520357966423034,0.243625208735466,0.2269509732723236,0.2414295971393585,0.2166890203952789,0.2525120675563812,0.2409955412149429,0.2541411817073822,0.2278552204370498,0.2363072484731674,0.2539538145065307,0.5207337141036987,0.5772550702095032,0.5477240681648254,0.5686741471290588,0.4927982985973358,0.5559786558151245,0.4996615946292877,0.5108015537261963,0.5858954787254333,0.5446069836616516,0.5472431778907776,0.4859482944011688,0.544104278087616,Fall
135,0.2201396524906158,0.2228339463472366,0.2411854416131973,0.2174241840839386,0.2171505540609359,0.2258011996746063,0.2102565318346023,0.2261940389871597,0.2821399867534637,0.2425610274076461,0.2550336122512817,0.2176658362150192,0.2282220721244812,0.5424690246582031,0.5811305642127991,0.5501843690872192,0.5641828179359436,0.506806492805481,0.5774621367454529,0.5248566269874573,0.5341649055480957,0.5816328525543213,0.5477688908576965,0.58024001121521,0.5007896423339844,0.5693168640136719,Fall
140,0.199626013636589,0.2203886806964874,0.2218476086854934,0.1996233910322189,0.1954644620418548,0.2069524824619293,0.193786934018135,0.2244647890329361,0.2707953453063965,0.23621466755867,0.2436751872301101,0.2118728011846542,0.226673737168312,0.5622279047966003,0.5828841924667358,0.5613166093826294,0.5597631335258484,0.5283153057098389,0.5948519706726074,0.5334698557853699,0.53589928150177,0.580420196056366,0.5524419546127319,0.5787705779075623,0.5075929760932922,0.5732042193412781,Fall
145,0.1916267722845077,0.2180296033620834,0.2137729823589325,0.2067353576421737,0.1890415996313095,0.1962601691484451,0.185497909784317,0.2104231268167495,0.2633698880672455,0.225097581744194,0.2421979010105133,0.2014107555150985,0.2146396785974502,0.5717915296554565,0.5809247493743896,0.5858792066574097,0.5741868615150452,0.5622386932373047,0.5737705826759338,0.552433967590332,0.5540840029716492,0.5819418430328369,0.5680462718009949,0.5738075375556946,0.5375734567642212,0.5839662551879883,Fall
