Frame Number,X_Left Elbow,X_Left Foot,X_Left Hip,X_Left Knee,X_Left Shoulder,X_Left Wrist,X_Nose,X_Right Elbow,X_Right Foot,X_Right Hip,X_Right Knee,X_Right Shoulder,X_Right Wrist,Y_Left Elbow,Y_Left Foot,Y_Left Hip,Y_Left Knee,Y_Left Shoulder,Y_Left Wrist,Y_Nose,Y_Right Elbow,Y_Right Foot,Y_Right Hip,Y_Right Knee,Y_Right Shoulder,Y_Right Wrist,Annotation
55,0.4580701887607574,0.4811594784259796,0.472339928150177,0.4849713146686554,0.4722574353218078,0.4588763415813446,0.50717693567276,0.5120807886123657,0.4777943193912506,0.4937394261360168,0.4900187849998474,0.5099919438362122,0.5204384326934814,0.4592087566852569,0.6355524659156799,0.5071919560432434,0.5645015835762024,0.4098874926567077,0.5009512305259705,0.3830347061157226,0.4554376900196075,0.6599276661872864,0.51262366771698,0.5832775831222534,0.4073342680931091,0.4875921308994293,No Fall
60,0.4790562987327575,0.5256567001342773,0.496490329504013,0.511662483215332,0.49364173412323,0.4749020636081695,0.5217167139053345,0.5357811450958252,0.4775956869125366,0.5115665197372437,0.5072462558746338,0.5273593664169312,0.5429331660270691,0.4589605331420898,0.6263934373855591,0.5103287696838379,0.5577929615974426,0.4102934598922729,0.5006985664367676,0.3860138654708862,0.4497154057025909,0.650970995426178,0.5117301940917969,0.5644729137420654,0.4085580706596374,0.4786840975284576,No Fall
65,0.5023075938224792,0.5305196642875671,0.5148134231567383,0.5300124883651733,0.511455774307251,0.5019846558570862,0.5392648577690125,0.5512657165527344,0.5027658343315125,0.5326665043830872,0.5304761528968811,0.5472210049629211,0.5555235743522644,0.4514305293560028,0.6242936253547668,0.501703143119812,0.5547038912773132,0.4098536670207977,0.4914270937442779,0.384041428565979,0.4507428705692291,0.6273400187492371,0.5058059692382812,0.5700163245201111,0.4034878611564636,0.490570068359375,No Fall
70,0.5236830115318298,0.5324733853340149,0.5309979915618896,0.5328064560890198,0.5304084420204163,0.5327397584915161,0.5599052309989929,0.5557498931884766,0.544242262840271,0.5472003221511841,0.5596821904182434,0.558923065662384,0.5589337944984436,0.4303946495056152,0.6174250841140747,0.4885374307632446,0.5493945479393005,0.3874783217906952,0.4576268494129181,0.3722066581249237,0.4384396076202392,0.6152345538139343,0.4880412220954895,0.549269437789917,0.3900253176689148,0.48529714345932,No Fall
75,0.5453809499740601,0.5316501259803772,0.5482467412948608,0.5440288782119751,0.5477153062820435,0.5509312748908997,0.5757610201835632,0.5701281428337097,0.5859166383743286,0.5635144114494324,0.5750290155410767,0.5729777216911316,0.5706856846809387,0.4330272674560547,0.6131141781806946,0.4909699559211731,0.5455382466316223,0.3894352912902832,0.4692023694515228,0.3724483847618103,0.4392436444759369,0.5979109406471252,0.4910101890563965,0.5392152070999146,0.3920124173164367,0.4866231977939605,No Fall
80,0.5654169321060181,0.5390920639038086,0.5656166076660156,0.5575211048126221,0.568030059337616,0.5717132687568665,0.5941992998123169,0.5916842818260193,0.5941532850265503,0.582135021686554,0.5960898995399475,0.5929872989654541,0.5950689911842346,0.4260115325450897,0.6020146608352661,0.4851931035518646,0.541089653968811,0.3874520063400268,0.4595597386360168,0.3719758987426758,0.4430009722709656,0.5949495434761047,0.486385703086853,0.5335074663162231,0.3930537700653076,0.4891724288463592,No Fall
85,0.5690834522247314,0.5737330317497253,0.5820870995521545,0.5816091299057007,0.5792015194892883,0.5672546625137329,0.6093803644180298,0.6124005913734436,0.5953739881515503,0.5993576049804688,0.5999192595481873,0.6111863255500793,0.6160439252853394,0.4226199686527252,0.5893499851226807,0.4719987511634826,0.5280974507331848,0.3788976669311523,0.4583265781402588,0.3631137609481811,0.4273517727851867,0.592466413974762,0.4741144180297851,0.5325626134872437,0.384042739868164,0.4662809669971466,No Fall
90,0.5800609588623047,0.6185211539268494,0.5998963117599487,0.6086615920066833,0.5935555696487427,0.5749040842056274,0.619445264339447,0.6335422396659851,0.5956467390060425,0.6138132214546204,0.6090593338012695,0.625289261341095,0.6330918073654175,0.4241580963134765,0.5763860940933228,0.4716423153877258,0.5215502977371216,0.3831251561641693,0.4597193896770477,0.3646677732467651,0.4262998402118683,0.592315137386322,0.4737434387207031,0.5289131999015808,0.3868069350719452,0.4465824961662292,No Fall
95,0.5985354781150818,0.6479127407073975,0.6151472330093384,0.6282838582992554,0.6097539663314819,0.5903453230857849,0.6294800043106079,0.6506720781326294,0.5924323201179504,0.626144528388977,0.6126461029052734,0.6387025713920593,0.643879771232605,0.4501292705535888,0.5632569193840027,0.4962747693061828,0.5288447141647339,0.4115859568119049,0.4865655899047851,0.3895420730113983,0.4517489373683929,0.5920869708061218,0.5006146430969238,0.5391406416893005,0.4185480773448944,0.4531676173210144,No Fall
100,0.6095454096794128,0.6501259207725525,0.621204137802124,0.6389990448951721,0.6223414540290833,0.6032714247703552,0.6462846398353577,0.6541975736618042,0.6003666520118713,0.6313841342926025,0.6263598799705505,0.6501936316490173,0.6578987240791321,0.4634895920753479,0.5632328391075134,0.5059127807617188,0.5190528035163879,0.4337811470031738,0.4986255168914795,0.4230006337165832,0.4736794829368591,0.5819733142852783,0.5114265084266663,0.5573785305023193,0.4438195824623108,0.502117931842804,Fall
105,0.6176949739456177,0.6497457027435303,0.6250417232513428,0.6477754712104797,0.6250588893890381,0.6226555109024048,0.6451742649078369,0.6547518968582153,0.6099050641059875,0.6341675519943237,0.6378653645515442,0.6489419937133789,0.6565189361572266,0.510765552520752,0.5593202114105225,0.5033084154129028,0.5219375491142273,0.4760413765907287,0.5412032604217529,0.4890812635421753,0.5133928060531616,0.5741525888442993,0.507434070110321,0.5747285485267639,0.4721012115478515,0.5486041307449341,Fall
110,0.6259416937828064,0.6469725966453552,0.6259657144546509,0.6511328816413879,0.6298485994338989,0.6309511065483093,0.6452297568321228,0.6547374725341797,0.6112708449363708,0.6311132311820984,0.6365963816642761,0.6461642384529114,0.6571303009986877,0.5050921440124512,0.5603232979774475,0.5133382678031921,0.5469048619270325,0.4730380475521087,0.5497846603393555,0.4908841848373413,0.5073422789573669,0.5762441754341125,0.51613450050354,0.5798988342285156,0.4702019691467285,0.5464920401573181,Fall
115,0.6241801977157593,0.6360474824905396,0.6170350909233093,0.6469542384147644,0.6224935054779053,0.6312960386276245,0.6360981464385986,0.6467726230621338,0.6113030314445496,0.6212825179100037,0.6356614232063293,0.6363799571990967,0.6554962992668152,0.51795494556427,0.5709218382835388,0.5226549506187439,0.5489736795425415,0.477832943201065,0.5623152852058411,0.4930478036403656,0.5111331343650818,0.5728543400764465,0.5206881761550903,0.5768080949783325,0.4715563654899597,0.5502597689628601,Fall
120,0.6047082543373108,0.6129365563392639,0.6019295454025269,0.6265122294425964,0.6046863794326782,0.6110230088233948,0.6337476968765259,0.6322085857391357,0.6065582633018494,0.6102705001831055,0.6333919763565063,0.6244666576385498,0.6425727605819702,0.5315735936164856,0.5723748803138733,0.5379845499992371,0.5702988505363464,0.4999745786190033,0.5679896473884583,0.5121483206748962,0.5107128024101257,0.5756072402000427,0.5339378714561462,0.5781615376472473,0.4849482774734497,0.5455184578895569,Fall
125,0.591943085193634,0.6114425659179688,0.5915045142173767,0.6229787468910217,0.5870887041091919,0.5883203148841858,0.5944589972496033,0.6094157099723816,0.6132065057754517,0.597069501876831,0.6259947419166565,0.599542498588562,0.6050418019294739,0.5408123135566711,0.5743423700332642,0.5513924360275269,0.5618301630020142,0.5250080227851868,0.55498868227005,0.5163398385047913,0.5196021199226379,0.5806593298912048,0.5419296026229858,0.5380772948265076,0.5085194110870361,0.534049391746521,Fall
130,0.5928256511688232,0.6062315106391907,0.589680016040802,0.6184013485908508,0.587995171546936,0.5934981107711792,0.5892325639724731,0.5831455588340759,0.6045700311660767,0.5874252915382385,0.6083346605300903,0.5858423709869385,0.5861905217170715,0.5312445759773254,0.5797404646873474,0.5587194561958313,0.5616067051887512,0.5317552089691162,0.5371102690696716,0.5252625346183777,0.5152621865272522,0.5824345946311951,0.5510157942771912,0.5361937284469604,0.5193415284156799,0.5232805013656616,Fall
135,0.5650139451026917,0.6112697720527649,0.5784332752227783,0.6090778112411499,0.5708621144294739,0.5777288675308228,0.5794153213500977,0.5946665406227112,0.6046057939529419,0.5861111879348755,0.6049763560295105,0.5863389372825623,0.593634307384491,0.5195910930633545,0.5779983997344971,0.5615491271018982,0.5607616901397705,0.5260505676269531,0.5257042646408081,0.522574245929718,0.5128192901611328,0.5795637369155884,0.5541638135910034,0.5402430891990662,0.5149688720703125,0.5249066948890686,Fall
140,0.5665971636772156,0.6208530068397522,0.5761522054672241,0.6057518720626831,0.5694961547851562,0.5779199600219727,0.5823869705200195,0.5938628315925598,0.6082147359848022,0.5873087048530579,0.6096327900886536,0.5870514512062073,0.5931805372238159,0.5288141369819641,0.562024712562561,0.556925356388092,0.5517494082450867,0.5202550292015076,0.5264995694160461,0.5191380977630615,0.5208305716514587,0.5803067684173584,0.5494285821914673,0.5425934195518494,0.5119356513023376,0.5364636182785034,Fall
145,0.5672214031219482,0.6222836971282959,0.5752761960029602,0.603722333908081,0.5670480728149414,0.5796297788619995,0.5816448330879211,0.5932782292366028,0.6106555461883545,0.5871046781539917,0.6110683679580688,0.585060179233551,0.5949224829673767,0.5286843180656433,0.5639054179191589,0.5581604838371277,0.5494818091392517,0.5194195508956909,0.5327110290527344,0.5183338522911072,0.5142967700958252,0.5807798504829407,0.5486390590667725,0.5428299903869629,0.5082870125770569,0.5361875295639038,Fall
150,0.5627259612083435,0.6229833960533142,0.5768024921417236,0.6048716902732849,0.5665822625160217,0.5770891308784485,0.57890784740448,0.5900493860244751,0.613126814365387,0.5883762836456299,0.6113255620002747,0.5835216045379639,0.5910369157791138,0.5235324501991272,0.5634598135948181,0.5578562617301941,0.5494652986526489,0.5174197554588318,0.5293468832969666,0.5174878239631653,0.5155013799667358,0.5796267986297607,0.5489850640296936,0.5437963008880615,0.5076478123664856,0.532177209854126,Fall
155,0.5647804737091064,0.6079270243644714,0.5770080089569092,0.6004819273948669,0.5671494603157043,0.5795355439186096,0.5768117904663086,0.585297703742981,0.620392382144928,0.5873843431472778,0.6129583120346069,0.5806992053985596,0.5911750197410583,0.5218181014060974,0.5653526186943054,0.5557795166969299,0.5475789904594421,0.5178111791610718,0.5196707844734192,0.5164123773574829,0.5146842002868652,0.577482283115387,0.5489640831947327,0.543369710445404,0.5100087523460388,0.5286009907722473,Fall
160,0.5605886578559875,0.5971807241439819,0.5756707787513733,0.5932199954986572,0.5643728971481323,0.578848123550415,0.5755714178085327,0.5876598358154297,0.6274287104606628,0.5886420011520386,0.6145920157432556,0.583052396774292,0.5929917097091675,0.5220039486885071,0.5667120814323425,0.5549134612083435,0.5447381138801575,0.5195952653884888,0.5224935412406921,0.5166489481925964,0.5147739052772522,0.5752652883529663,0.5478094220161438,0.5443856716156006,0.5107902884483337,0.5285539031028748,Fall
165,0.5644611120223999,0.6032842397689819,0.5766876339912415,0.5959060788154602,0.5653253197669983,0.5789346098899841,0.5757353901863098,0.5847848057746887,0.6281925439834595,0.5877577662467957,0.6140209436416626,0.5810407996177673,0.5907959342002869,0.5299080014228821,0.5713954567909241,0.5544252991676331,0.5470224618911743,0.5216394066810608,0.5268670320510864,0.5182493329048157,0.5195125937461853,0.5721883773803711,0.5474087595939636,0.5445801019668579,0.5138083100318909,0.5289381146430969,Fall
